,기간,자치구행정동명,음료점,사업체수,총종사자수,총여성종사자수,운영평균,폐업평균,서울운영평균,서울시폐업평균
1682,2018,중랑구 면목7동,15,1470,4514,2445,110.5,49.75,100.75,50.75
1683,2018,중랑구 면목본동,32,2544,7882,4156,101.75,48.0,100.75,50.75
1684,2018,중랑구 묵1동,32,1562,5908,3089,92.5,50.0,100.75,50.75
1685,2018,중랑구 묵2동,14,1776,4882,2276,98.5,49.0,100.75,50.75
1686,2018,중랑구 상봉1동,30,1179,6352,3012,83.75,48.0,100.75,50.75
1687,2018,중랑구 상봉2동,38,2079,9409,4355,103.75,48.5,100.75,50.75
1688,2018,중랑구 신내1동,30,1994,10685,4558,92.5,49.0,100.75,50.75
1689,2018,중랑구 신내2동,16,1110,5997,3053,92.0,48.75,100.75,50.75
1690,2018,중랑구 중화1동,15,1092,3807,2102,101.75,50.0,100.75,50.75
1691,2018,중랑구 중화2동,25,2169,7362,3085,106.25,48.75,100.75,50.75
1692,2019,강남구 개포1동,4,169,875,211,120.25,66.75,108.5,53.25
1693,2019,강남구 개포2동,12,737,3056,1706,116.75,55.75,108.5,53.25
1694,2019,강남구 개포4동,33,1884,10524,4084,121.0,52.25,108.5,53.25
1695,2019,강남구 논현1동,122,5309,41829,19953,99.0,48.0,108.5,53.25
1696,2019,강남구 논현2동,161,5596,62264,25557,97.75,49.0,108.5,53.25
1697,2019,강남구 대치1동,26,1068,6451,3602,104.25,52.25,108.5,53.25
1698,2019,강남구 대치2동,103,3897,64496,25951,106.75,51.5,108.5,53.25
1699,2019,강남구 대치4동,133,3677,31920,13483,88.0,47.0,108.5,53.25
1700,2019,강남구 도곡1동,47,1596,17066,7589,106.75,50.25,108.5,53.25
1701,2019,강남구 도곡2동,49,1828,19895,7922,112.25,52.25,108.5,53.25
1702,2019,강남구 삼성1동,118,4079,63573,26578,107.75,56.0,108.5,53.25
1703,2019,강남구 삼성2동,88,3661,37531,17964,97.5,49.0,108.5,53.25
1704,2019,강남구 세곡동,39,1338,7062,3192,63.75,48.0,108.5,53.25
1705,2019,강남구 수서동,30,1504,18055,7692,116.75,57.75,108.5,53.25
1706,2019,강남구 신사동_강남,146,4140,26210,14106,96.75,49.75,108.5,53.25
1707,2019,강남구 압구정동,119,3919,29427,16284,105.5,48.75,108.5,53.25
1708,2019,강남구 역삼1동,418,15451,155883,65738,98.5,46.5,108.5,53.25
1709,2019,강남구 역삼2동,109,3775,38437,17093,100.5,46.75,108.5,53.25
1710,2019,강남구 일원1동,22,2123,6888,2451,111.75,53.75,108.5,53.25
1711,2019,강남구 일원2동,13,564,9506,2843,115.0,55.25,108.5,53.25
1712,2019,강남구 일원본동,12,500,9755,6947,103.75,49.75,108.5,53.25
1713,2019,강남구 청담동,92,4212,38137,20010,98.25,50.25,108.5,53.25
1714,2019,강동구 강일동,13,962,17586,4287,71.5,42.5,108.5,53.25
1715,2019,강동구 고덕1동,15,732,2670,1468,86.5,50.75,108.5,53.25
1716,2019,강동구 고덕2동,9,677,2548,1436,120.75,59.0,108.5,53.25
1717,2019,강동구 길동,74,5037,21237,10139,101.25,47.0,108.5,53.25
1718,2019,강동구 둔촌2동,37,1553,9463,4787,108.75,49.0,108.5,53.25
1719,2019,강동구 명일1동,51,1739,6643,3913,107.5,49.0,108.5,53.25
1720,2019,강동구 명일2동,26,987,3944,2256,108.5,53.5,108.5,53.25
1721,2019,강동구 상일동,19,918,5176,2942,114.5,57.0,108.5,53.25
1722,2019,강동구 성내1동,62,2048,17777,8056,105.75,51.0,108.5,53.25
1723,2019,강동구 성내2동,43,1836,6770,3517,101.0,47.25,108.5,53.25
1724,2019,강동구 성내3동,61,2439,9117,4130,107.75,47.0,108.5,53.25
1725,2019,강동구 암사1동,30,1918,5646,2869,98.75,48.25,108.5,53.25
1726,2019,강동구 암사2동,17,838,3711,2064,103.75,49.75,108.5,53.25
1727,2019,강동구 암사3동,11,576,2185,1145,96.75,54.25,108.5,53.25
1728,2019,강동구 천호1동,25,1534,5332,2717,100.5,49.0,108.5,53.25
1729,2019,강동구 천호2동,74,3439,14208,7680,104.0,51.25,108.5,53.25
1730,2019,강동구 천호3동,37,1830,7474,3576,106.0,49.0,108.5,53.25
1731,2019,강북구 미아동,35,1740,6824,3748,101.5,48.75,108.5,53.25
1732,2019,강북구 번1동,41,1895,9633,5619,101.0,47.0,108.5,53.25
1733,2019,강북구 번2동,9,640,3657,1511,107.0,52.75,108.5,53.25
1734,2019,강북구 번3동,13,869,3147,1440,106.0,48.5,108.5,53.25
1735,2019,강북구 삼각산동,21,782,2247,1385,89.0,50.0,108.5,53.25
1736,2019,강북구 삼양동,11,1059,3509,2076,112.5,52.25,108.5,53.25
1737,2019,강북구 송중동,48,2117,8611,5141,99.0,50.75,108.5,53.25
1738,2019,강북구 송천동,32,2041,7973,4357,112.75,54.75,108.5,53.25
1739,2019,강북구 수유1동,22,1473,5349,2905,114.75,53.0,108.5,53.25
1740,2019,강북구 수유2동,16,1280,3797,2053,103.25,51.25,108.5,53.25
1741,2019,강북구 수유3동,60,2542,9146,4940,103.5,48.25,108.5,53.25
1742,2019,강북구 우이동,50,1016,4252,1649,103.25,52.25,108.5,53.25
1743,2019,강북구 인수동,42,1560,5759,2946,98.25,51.0,108.5,53.25
1744,2019,강서구 가양1동,173,5790,56353,19376,48.25,46.5,108.5,53.25
1745,2019,강서구 가양2동,5,633,3383,1646,101.5,49.5,108.5,53.25
1746,2019,강서구 가양3동,9,904,7374,2841,104.5,52.75,108.5,53.25
1747,2019,강서구 공항동,36,2040,36149,18219,101.75,49.75,108.5,53.25
1748,2019,강서구 등촌1동,50,1812,15763,6607,93.25,52.75,108.5,53.25
1749,2019,강서구 등촌2동,24,737,3541,1771,106.25,47.75,108.5,53.25
1750,2019,강서구 등촌3동,52,2533,19252,10413,90.75,49.0,108.5,53.25
1751,2019,강서구 발산1동,64,3375,19865,9215,98.5,56.0,108.5,53.25
1752,2019,강서구 방화1동,47,2621,11003,5774,97.25,50.0,108.5,53.25
1753,2019,강서구 방화2동,47,3279,14018,5508,103.0,52.25,108.5,53.25
1754,2019,강서구 방화3동,16,893,4698,2127,111.5,52.25,108.5,53.25
1755,2019,강서구 염창동,46,2170,17152,6906,106.5,54.25,108.5,53.25
1756,2019,강서구 우장산동,34,1664,7981,4511,91.5,49.0,108.5,53.25
1757,2019,강서구 화곡1동,58,3048,10879,5032,102.5,48.75,108.5,53.25
1758,2019,강서구 화곡2동,10,855,2732,1327,106.25,49.0,108.5,53.25
1759,2019,강서구 화곡3동,29,1222,4170,2380,92.5,49.25,108.5,53.25
1760,2019,강서구 화곡4동,22,1469,3988,2033,103.25,48.5,108.5,53.25
1761,2019,강서구 화곡6동,30,1749,10847,4749,96.75,46.0,108.5,53.25
1762,2019,강서구 화곡8동,17,1275,4167,2434,97.5,49.0,108.5,53.25
1763,2019,강서구 화곡본동,26,1389,4179,2416,108.75,51.25,108.5,53.25
1764,2019,관악구 낙성대동,74,1296,7867,3565,91.25,51.75,108.5,53.25
1765,2019,관악구 난곡동,9,954,2452,1312,114.25,58.0,108.5,53.25
1766,2019,관악구 난향동,5,397,1886,942,99.75,49.25,108.5,53.25
1767,2019,관악구 남현동,27,872,4957,2302,109.25,54.0,108.5,53.25
1768,2019,관악구 대학동,70,1636,15017,6843,100.0,51.0,108.5,53.25
1769,2019,관악구 미성동,24,1490,5522,2887,115.0,53.75,108.5,53.25
1770,2019,관악구 보라매동,34,1367,6557,3259,99.5,52.0,108.5,53.25
1771,2019,관악구 삼성동,6,1010,2618,1380,129.75,58.5,108.5,53.25
1772,2019,관악구 서림동,25,1115,3245,1346,105.5,54.25,108.5,53.25
1773,2019,관악구 서원동,41,1279,7459,3995,105.25,54.0,108.5,53.25
1774,2019,관악구 성현동,13,821,2951,1504,99.5,48.75,108.5,53.25
1775,2019,관악구 신림동,49,1687,6638,3344,103.5,49.0,108.5,53.25
1776,2019,관악구 신사동_관악,24,1359,4356,2094,104.75,49.75,108.5,53.25
1777,2019,관악구 신원동,14,814,2356,1347,104.75,52.0,108.5,53.25
1778,2019,관악구 은천동,27,1562,6658,2983,106.5,50.75,108.5,53.25
1779,2019,관악구 인헌동,28,1053,3578,1913,103.75,52.25,108.5,53.25
1780,2019,관악구 조원동,41,2150,7116,3119,119.0,48.25,108.5,53.25
1781,2019,관악구 중앙동,23,965,5516,2252,104.5,51.75,108.5,53.25
1782,2019,관악구 청룡동,49,1855,10350,4683,105.25,50.25,108.5,53.25
1783,2019,관악구 청림동,13,451,1385,815,103.75,57.25,108.5,53.25
1784,2019,관악구 행운동,39,1372,6845,3760,112.5,51.75,108.5,53.25
1785,2019,광진구 광장동,43,1398,16114,5853,95.0,53.0,108.5,53.25
1786,2019,광진구 구의1동,38,1760,6989,3220,111.5,50.0,108.5,53.25
1787,2019,광진구 구의2동,32,1309,5912,2685,105.0,56.0,108.5,53.25
1788,2019,광진구 구의3동,55,2695,16544,7014,114.75,54.75,108.5,53.25
1789,2019,광진구 군자동,50,1593,10021,4797,106.5,51.75,108.5,53.25
1790,2019,광진구 능동,24,802,5723,3005,102.25,53.0,108.5,53.25
1791,2019,광진구 자양1동,33,1780,8987,4432,108.0,51.25,108.5,53.25
1792,2019,광진구 자양2동,28,1433,6095,2709,108.25,52.0,108.5,53.25
1793,2019,광진구 자양3동,42,1324,6185,3405,97.0,51.75,108.5,53.25
1794,2019,광진구 자양4동,51,1817,6171,2926,101.0,51.25,108.5,53.25
1795,2019,광진구 중곡1동,22,1588,6288,3124,108.0,51.5,108.5,53.25
1796,2019,광진구 중곡2동,32,1674,6959,3328,101.0,49.25,108.5,53.25
1797,2019,광진구 중곡3동,27,1301,4543,2345,102.0,49.25,108.5,53.25
1798,2019,광진구 중곡4동,29,1524,4751,2226,106.5,52.5,108.5,53.25
1799,2019,광진구 화양동,144,2447,15023,7337,90.5,49.75,108.5,53.25
1800,2019,구로구 가리봉동,5,993,3179,1927,118.5,52.75,108.5,53.25
1801,2019,구로구 개봉1동,30,1698,5484,2936,110.75,53.25,108.5,53.25
1802,2019,구로구 개봉2동,24,1212,3361,1857,109.5,55.5,108.5,53.25
1803,2019,구로구 개봉3동,21,1020,7391,3286,123.75,50.5,108.5,53.25
1804,2019,구로구 고척1동,35,2541,10116,4350,108.75,52.0,108.5,53.25
1805,2019,구로구 고척2동,21,1460,4177,2165,109.5,53.75,108.5,53.25
1806,2019,구로구 구로1동,11,728,3603,1731,125.75,54.5,108.5,53.25
1807,2019,구로구 구로2동,48,7653,28133,11222,126.5,53.0,108.5,53.25
1808,2019,구로구 구로3동,130,7883,92379,35909,88.75,48.0,108.5,53.25
1809,2019,구로구 구로4동,26,2133,6044,3360,109.25,49.0,108.5,53.25
1810,2019,구로구 구로5동,53,4477,26529,11628,99.25,50.25,108.5,53.25
1811,2019,구로구 수궁동,20,1258,6199,2426,107.25,54.5,108.5,53.25
1812,2019,구로구 신도림동,41,2784,15121,7719,94.0,49.0,108.5,53.25
1813,2019,구로구 오류1동,17,1187,4795,2481,112.5,55.25,108.5,53.25
1814,2019,구로구 오류2동,27,1729,9157,3949,90.5,51.75,108.5,53.25
1815,2019,금천구 가산동,234,16661,170886,60313,88.0,47.5,108.5,53.25
1816,2019,금천구 독산1동,43,4037,25241,10157,100.5,54.5,108.5,53.25
1817,2019,금천구 독산2동,16,1154,3514,1682,108.5,51.75,108.5,53.25
1818,2019,금천구 독산3동,23,2087,6500,3338,117.75,48.75,108.5,53.25
1819,2019,금천구 독산4동,16,994,3130,1588,108.75,52.0,108.5,53.25
1820,2019,금천구 시흥1동,44,3078,15728,7976,110.25,53.75,108.5,53.25
1821,2019,금천구 시흥2동,10,651,2009,1194,96.75,51.5,108.5,53.25
1822,2019,금천구 시흥3동,7,3167,10083,2997,137.25,57.0,108.5,53.25
1823,2019,금천구 시흥4동,5,853,2034,1144,110.5,48.0,108.5,53.25
1824,2019,금천구 시흥5동,18,1132,3561,1708,113.5,52.5,108.5,53.25
1825,2019,노원구 공릉1동,81,2841,11948,5947,105.75,52.25,108.5,53.25
1826,2019,노원구 공릉2동,76,1955,11629,5780,91.75,51.25,108.5,53.25
1827,2019,노원구 상계10동,7,515,2188,928,100.0,50.5,108.5,53.25
1828,2019,노원구 상계1동,49,3183,9518,4361,93.5,49.0,108.5,53.25
1829,2019,노원구 상계2동,76,2668,10536,6216,91.75,46.25,108.5,53.25
1830,2019,노원구 상계3.4동,17,1196,3787,1571,114.75,56.0,108.5,53.25
1831,2019,노원구 상계5동,24,1567,4936,2620,106.0,49.75,108.5,53.25
1832,2019,노원구 상계6.7동,36,1921,15772,9962,103.0,49.0,108.5,53.25
1833,2019,노원구 상계8동,9,484,1697,1115,107.75,57.0,108.5,53.25
1834,2019,노원구 상계9동,9,698,2520,1460,109.0,51.75,108.5,53.25
1835,2019,노원구 월계1동,46,1466,6721,2723,102.25,53.25,108.5,53.25
1836,2019,노원구 월계2동,17,930,3255,1571,97.5,54.75,108.5,53.25
1837,2019,노원구 월계3동,18,996,4143,1951,103.0,49.5,108.5,53.25
1838,2019,노원구 중계1동,26,1050,4205,2324,95.5,50.0,108.5,53.25
1839,2019,노원구 중계2.3동,21,1382,5153,3072,101.5,52.0,108.5,53.25
1840,2019,노원구 중계4동,26,1059,3923,2274,94.75,47.5,108.5,53.25
1841,2019,노원구 중계본동,36,1205,5602,2982,88.5,49.75,108.5,53.25
1842,2019,노원구 하계1동,30,1088,7931,4090,102.75,54.75,108.5,53.25
1843,2019,노원구 하계2동,2,414,1220,744,114.75,60.5,108.5,53.25
1844,2019,도봉구 도봉1동,29,1626,5766,2393,109.75,52.0,108.5,53.25
1845,2019,도봉구 도봉2동,25,1426,6319,2936,101.25,49.25,108.5,53.25
1846,2019,도봉구 방학1동,42,2350,13653,6344,100.0,47.5,108.5,53.25
1847,2019,도봉구 방학2동,15,1219,2909,1478,100.75,49.25,108.5,53.25
1848,2019,도봉구 방학3동,15,898,3169,1720,100.75,54.25,108.5,53.25
1849,2019,도봉구 쌍문1동,25,913,3831,1896,102.25,51.25,108.5,53.25
1850,2019,도봉구 쌍문2동,23,1280,5572,2842,98.5,49.75,108.5,53.25
1851,2019,도봉구 쌍문3동,19,966,4182,2246,101.75,51.25,108.5,53.25
1852,2019,도봉구 쌍문4동,10,611,2093,1155,95.75,50.75,108.5,53.25
1853,2019,도봉구 창1동,22,1538,3958,1882,96.0,50.0,108.5,53.25
1854,2019,도봉구 창2동,17,1410,4428,2032,98.5,51.25,108.5,53.25
1855,2019,도봉구 창3동,12,915,2170,1158,106.5,52.75,108.5,53.25
1856,2019,도봉구 창4동,18,1319,7530,3542,108.75,51.25,108.5,53.25
1857,2019,도봉구 창5동,40,2157,7359,3717,98.75,48.5,108.5,53.25
1858,2019,동대문구 답십리1동,26,1971,8041,3906,110.0,55.75,108.5,53.25
1859,2019,동대문구 답십리2동,21,2187,7544,3274,137.25,61.25,108.5,53.25
1860,2019,동대문구 용신동,89,5195,28569,13599,120.75,56.25,108.5,53.25
1861,2019,동대문구 이문1동,62,1191,6425,2506,115.75,57.5,108.5,53.25
1862,2019,동대문구 이문2동,12,688,2293,985,116.25,56.0,108.5,53.25
1863,2019,동대문구 장안1동,51,4409,20501,9102,114.25,50.5,108.5,53.25
1864,2019,동대문구 장안2동,49,3071,11503,6169,106.5,48.5,108.5,53.25
1865,2019,동대문구 전농1동,50,2262,7802,3713,108.25,56.0,108.5,53.25
1866,2019,동대문구 전농2동,21,920,4853,2365,121.75,52.25,108.5,53.25
1867,2019,동대문구 제기동,50,4632,13499,5787,139.25,69.5,108.5,53.25
1868,2019,동대문구 청량리동,27,1614,8267,3904,155.0,60.5,108.5,53.25
1869,2019,동대문구 회기동,63,1034,10615,5508,93.25,48.5,108.5,53.25
1870,2019,동대문구 휘경1동,25,929,3558,1930,109.75,52.25,108.5,53.25
1871,2019,동대문구 휘경2동,29,1221,4930,2585,97.0,52.5,108.5,53.25
1872,2019,동작구 노량진1동,91,1856,8214,4133,133.25,73.0,108.5,53.25
1873,2019,동작구 노량진2동,32,1706,7779,3843,128.0,59.5,108.5,53.25
1874,2019,동작구 대방동,37,1693,11691,5216,108.25,53.75,108.5,53.25
1875,2019,동작구 사당1동,54,1790,9815,4577,102.0,50.75,108.5,53.25
1876,2019,동작구 사당2동,37,1633,6712,3780,104.5,53.0,108.5,53.25
1877,2019,동작구 사당3동,22,936,4032,2018,106.25,54.0,108.5,53.25
1878,2019,동작구 사당4동,12,659,1953,1024,111.25,51.75,108.5,53.25
1879,2019,동작구 사당5동,16,519,1646,837,108.0,53.0,108.5,53.25
1880,2019,동작구 상도1동,71,1765,8821,4421,98.25,55.75,108.5,53.25
1881,2019,동작구 상도2동,30,1398,5299,2777,118.25,56.0,108.5,53.25
1882,2019,동작구 상도3동,20,1011,3477,1960,105.0,53.0,108.5,53.25
1883,2019,동작구 상도4동,26,1008,3105,1777,108.0,53.5,108.5,53.25
1884,2019,동작구 신대방1동,18,1035,4210,1813,112.5,51.0,108.5,53.25
1885,2019,동작구 신대방2동,38,1227,19081,9988,109.5,52.5,108.5,53.25
1886,2019,동작구 흑석동,66,1557,10324,5698,108.0,59.0,108.5,53.25
1887,2019,마포구 공덕동,59,2756,18197,8298,116.25,57.25,108.5,53.25
1888,2019,마포구 대흥동,64,1571,10097,5134,113.5,55.0,108.5,53.25
1889,2019,마포구 도화동,52,2082,16774,7727,104.25,54.0,108.5,53.25
1890,2019,마포구 망원1동,88,1899,5293,2453,86.0,49.75,108.5,53.25
1891,2019,마포구 망원2동,48,1348,4505,2093,98.0,48.0,108.5,53.25
1892,2019,마포구 상암동,134,2531,41880,17407,65.0,44.0,108.5,53.25
1893,2019,마포구 서강동,104,1828,12774,5916,83.5,47.0,108.5,53.25
1894,2019,마포구 서교동,490,9552,57173,29389,81.25,47.0,108.5,53.25
1895,2019,마포구 성산1동,44,1534,11155,3328,96.5,51.25,108.5,53.25
1896,2019,마포구 성산2동,41,1757,11682,5939,101.25,57.0,108.5,53.25
1897,2019,마포구 신수동,31,1209,5549,2676,109.25,55.25,108.5,53.25
1898,2019,마포구 아현동,35,1619,10936,5065,109.25,53.75,108.5,53.25
1899,2019,마포구 연남동,178,1915,6911,3172,62.5,47.75,108.5,53.25
1900,2019,마포구 염리동,34,726,4383,2095,105.5,56.0,108.5,53.25
1901,2019,마포구 용강동,52,2566,18813,8595,106.25,53.0,108.5,53.25
1902,2019,마포구 합정동,116,2397,11154,5431,85.75,49.0,108.5,53.25
1903,2019,서대문구 남가좌1동,11,691,2204,1412,123.0,62.5,108.5,53.25
1904,2019,서대문구 남가좌2동,42,1310,5271,2712,104.5,53.25,108.5,53.25
1905,2019,서대문구 북가좌1동,12,681,3173,1207,93.0,48.5,108.5,53.25
1906,2019,서대문구 북가좌2동,27,2443,6752,2957,107.5,52.25,108.5,53.25
1907,2019,서대문구 북아현동,16,862,2420,1301,128.0,63.0,108.5,53.25
1908,2019,서대문구 신촌동,239,3901,37647,21871,110.0,50.75,108.5,53.25
1909,2019,서대문구 연희동,99,2352,10752,5204,107.5,54.75,108.5,53.25
1910,2019,서대문구 천연동,18,915,3069,1581,119.5,57.5,108.5,53.25
1911,2019,서대문구 충현동,80,1817,24246,10266,120.5,59.75,108.5,53.25
1912,2019,서대문구 홍은1동,20,999,2658,1441,119.0,58.5,108.5,53.25
1913,2019,서대문구 홍은2동,38,1219,5414,2571,109.75,56.75,108.5,53.25
1914,2019,서대문구 홍제1동,25,1154,4827,2313,115.25,55.75,108.5,53.25
1915,2019,서대문구 홍제2동,8,594,1699,873,117.0,58.25,108.5,53.25
1916,2019,서대문구 홍제3동,21,1157,3687,2144,118.5,62.0,108.5,53.25
1917,2019,서초구 내곡동,23,836,8847,3273,115.25,62.5,108.5,53.25
1918,2019,서초구 반포1동,54,1737,10255,4374,104.5,45.75,108.5,53.25
1919,2019,서초구 반포2동,7,306,2142,1175,118.25,66.5,108.5,53.25
1920,2019,서초구 반포3동,18,964,7502,3520,121.25,58.75,108.5,53.25
1921,2019,서초구 반포4동,83,3291,29877,15250,135.0,62.75,108.5,53.25
1922,2019,서초구 반포본동,24,665,2326,1273,130.0,58.0,108.5,53.25
1923,2019,서초구 방배1동,44,1907,16332,6896,111.5,53.0,108.5,53.25
1924,2019,서초구 방배2동,49,1852,17806,8285,105.0,55.25,108.5,53.25
1925,2019,서초구 방배3동,26,1186,13826,4411,128.5,54.0,108.5,53.25
1926,2019,서초구 방배4동,53,2149,14635,6256,119.0,53.75,108.5,53.25
1927,2019,서초구 방배본동,42,1623,10497,4946,113.0,51.0,108.5,53.25
1928,2019,서초구 서초1동,98,3811,32022,13336,117.75,54.25,108.5,53.25
1929,2019,서초구 서초2동,101,5072,53003,18980,105.5,49.0,108.5,53.25
1930,2019,서초구 서초3동,195,7725,81064,32105,117.0,54.25,108.5,53.25
1931,2019,서초구 서초4동,80,3012,28529,14790,110.0,52.0,108.5,53.25
1932,2019,서초구 양재1동,125,3616,44006,15935,107.75,52.75,108.5,53.25
1933,2019,서초구 양재2동,100,4989,48262,15214,124.0,51.25,108.5,53.25
1934,2019,서초구 잠원동,47,2199,18054,7819,109.25,50.5,108.5,53.25
1935,2019,성동구 금호1가동,14,567,2100,1174,109.0,55.0,108.5,53.25
1936,2019,성동구 금호2.3가동,21,1013,2670,1528,107.75,60.0,108.5,53.25
1937,2019,성동구 금호4가동,12,657,2026,1131,111.5,58.0,108.5,53.25
1938,2019,성동구 마장동,18,3207,12056,4135,124.75,72.0,108.5,53.25
1939,2019,성동구 사근동,69,1072,10842,5745,88.0,55.0,108.5,53.25
1940,2019,성동구 성수1가1동,39,1792,10716,4442,105.5,55.0,108.5,53.25
1941,2019,성동구 성수1가2동,95,2877,21512,8755,87.75,54.0,108.5,53.25
1942,2019,성동구 성수2가1동,55,2526,18394,6766,105.75,52.5,108.5,53.25
1943,2019,성동구 성수2가3동,93,5805,53249,20507,96.25,55.25,108.5,53.25
1944,2019,성동구 송정동,6,711,2709,1092,124.25,54.0,108.5,53.25
1945,2019,성동구 옥수동,21,868,4189,2240,94.25,52.0,108.5,53.25
1946,2019,성동구 왕십리2동,14,824,2757,1474,105.75,54.25,108.5,53.25
1947,2019,성동구 왕십리도선동,50,2176,10015,5598,87.0,53.25,108.5,53.25
1948,2019,성동구 용답동,30,1864,13279,4693,130.75,57.5,108.5,53.25
1949,2019,성동구 응봉동,9,369,1028,533,107.5,55.5,108.5,53.25
1950,2019,성동구 행당1동,40,1388,8651,4428,96.75,53.25,108.5,53.25
1951,2019,성동구 행당2동,16,627,2050,1233,86.25,52.0,108.5,53.25
1952,2019,성북구 길음1동,24,1008,3921,2456,114.75,58.0,108.5,53.25
1953,2019,성북구 길음2동,29,995,4816,2803,100.25,57.0,108.5,53.25
1954,2019,성북구 돈암1동,6,386,2116,1097,104.75,54.25,108.5,53.25
1955,2019,성북구 돈암2동,7,421,2477,1646,105.0,50.25,108.5,53.25
1956,2019,성북구 동선동,115,2037,9961,5632,97.25,50.0,108.5,53.25
1957,2019,성북구 보문동,19,1294,5461,2665,114.25,53.25,108.5,53.25
1958,2019,성북구 삼선동,58,1834,8921,4527,104.25,54.0,108.5,53.25
1959,2019,성북구 석관동,31,2163,9984,4355,123.0,54.25,108.5,53.25
1960,2019,성북구 성북동,63,1174,5315,2720,103.25,62.0,108.5,53.25
1961,2019,성북구 안암동,99,1431,13406,6696,100.0,55.0,108.5,53.25
1962,2019,성북구 월곡1동,19,1361,5403,2744,118.0,50.75,108.5,53.25
1963,2019,성북구 월곡2동,51,1558,8951,4538,102.75,53.75,108.5,53.25
1964,2019,성북구 장위1동,14,911,2263,1207,122.75,56.75,108.5,53.25
1965,2019,성북구 장위2동,8,1106,3218,1716,137.0,58.25,108.5,53.25
1966,2019,성북구 장위3동,8,597,2331,1084,124.5,64.75,108.5,53.25
1967,2019,성북구 정릉1동,16,757,1976,1020,109.0,54.5,108.5,53.25
1968,2019,성북구 정릉2동,15,904,2961,1377,114.5,60.25,108.5,53.25
1969,2019,성북구 정릉3동,19,717,4764,1925,112.75,59.25,108.5,53.25
1970,2019,성북구 정릉4동,17,929,4131,1746,104.75,55.5,108.5,53.25
1971,2019,성북구 종암동,45,2034,8629,4076,110.0,57.5,108.5,53.25
1972,2019,송파구 가락1동,12,2988,11391,3717,170.0,147.0,108.5,53.25
1973,2019,송파구 가락2동,41,1901,9763,4468,109.0,50.0,108.5,53.25
1974,2019,송파구 가락본동,73,3489,25440,9798,103.75,47.25,108.5,53.25
1975,2019,송파구 거여1동,16,826,3649,1818,99.75,49.25,108.5,53.25
1976,2019,송파구 거여2동,13,841,4560,2135,113.75,57.0,108.5,53.25
1977,2019,송파구 마천1동,14,994,2411,1118,114.0,51.25,108.5,53.25
1978,2019,송파구 마천2동,13,1350,4236,1980,117.5,54.0,108.5,53.25
1979,2019,송파구 문정1동,34,1295,6194,2550,103.75,50.25,108.5,53.25
1980,2019,송파구 문정2동,161,7131,59850,19515,65.25,40.0,108.5,53.25
1981,2019,송파구 방이1동,50,1317,8454,3440,99.0,48.75,108.5,53.25
1982,2019,송파구 방이2동,56,3125,19808,7672,104.5,49.75,108.5,53.25
1983,2019,송파구 삼전동,55,2028,11418,4182,104.75,48.0,108.5,53.25
1984,2019,송파구 석촌동,72,2666,15306,6213,106.25,48.75,108.5,53.25
1985,2019,송파구 송파1동,88,2509,14692,5555,101.75,48.0,108.5,53.25
1986,2019,송파구 송파2동,18,836,4149,2035,102.0,48.75,108.5,53.25
1987,2019,송파구 오금동,61,2397,16687,7325,108.25,52.75,108.5,53.25
1988,2019,송파구 오륜동,11,496,5724,2565,129.75,63.5,108.5,53.25
1989,2019,송파구 위례동,22,667,3859,1733,29.5,27.25,108.5,53.25
1990,2019,송파구 잠실2동,15,777,4583,2512,79.0,40.25,108.5,53.25
1991,2019,송파구 잠실3동,50,1543,9536,5652,116.75,63.25,108.5,53.25
1992,2019,송파구 잠실4동,8,383,1696,1161,94.0,46.75,108.5,53.25
1993,2019,송파구 잠실6동,87,2629,49280,18668,99.5,55.5,108.5,53.25
1994,2019,송파구 잠실7동,5,196,1284,723,141.0,69.5,108.5,53.25
1995,2019,송파구 잠실본동,82,3042,19197,7799,109.25,49.0,108.5,53.25
1996,2019,송파구 장지동,31,1337,9229,3197,97.5,48.25,108.5,53.25
1997,2019,송파구 풍납1동,10,730,2489,1382,125.5,54.5,108.5,53.25
1998,2019,송파구 풍납2동,26,1151,16316,10075,120.5,54.75,108.5,53.25
1999,2019,양천구 목1동,103,2872,21666,10906,92.5,49.75,108.5,53.25
2000,2019,양천구 목2동,31,1196,4523,2154,102.5,52.0,108.5,53.25
2001,2019,양천구 목3동,29,1282,4740,2542,104.75,51.0,108.5,53.25
2002,2019,양천구 목4동,32,1347,3945,2126,102.25,46.25,108.5,53.25
2003,2019,양천구 목5동,33,1565,10700,6438,96.5,50.75,108.5,53.25
2004,2019,양천구 신월1동,20,1765,5183,2355,111.25,48.0,108.5,53.25
2005,2019,양천구 신월2동,10,1175,3943,1839,111.75,51.25,108.5,53.25
2006,2019,양천구 신월3동,14,958,4019,1663,119.0,51.0,108.5,53.25
2007,2019,양천구 신월4동,16,1166,4255,1814,102.75,51.0,108.5,53.25
2008,2019,양천구 신월5동,19,994,4849,1968,105.75,52.75,108.5,53.25
2009,2019,양천구 신월6동,3,1336,3129,911,129.25,63.0,108.5,53.25
2010,2019,양천구 신월7동,14,1324,5406,1913,102.0,48.0,108.5,53.25
2011,2019,양천구 신정1동,28,1175,5322,2855,110.75,50.0,108.5,53.25
2012,2019,양천구 신정2동,28,1091,3806,2103,101.75,49.5,108.5,53.25
2013,2019,양천구 신정3동,20,1814,9284,3976,105.0,53.0,108.5,53.25
